name,price,url,description_intro,"""VICTOR",***FREE***,***PREORDER,*NEW RELEASE,- EFFORTLESS SHUTTLE FLIGHT WITH EASY SWING AND POWER,20,3U BADMINTON RACKET,3U: MAXIMUM RECOMMENDED TENSION,4U: MAXIMUM RECOMMENDED TENSION,6.4MM SLIM SHAFT STRUCTURE,6.6MM HIGH ELASTIC SLIM CONTROL SHAFT,6.6MM HIGH ELASTIC SLIM SHAFT,6.8MM SLIM SHAFT,<<<DISCONTINUED LEGACY ITEM,A DESIGN BREAKTHROUGH,ADVANCED CARBON FIBER CONSTRUCTION,AERODYNAMIC CROSS-SECTION SYSTEM,AERODYNAMIC CROSS-SECTION SYSTEM & LOW WIND RESISTANCE FRAME,AERODYNAMIC FRAME PROFILE,AGILE & FLEXIBLE DESIGN,ARS-LF80 | ARS,BALANCE,BALANCE POINT,BOOST,BOX FRAME DESIGN,CASE,CAUTION,CHARACTERISTICS,CLASSIC BRAVESWORD BALANCE AND FEEL,COLOR,COMBAT,COMPOSITION,COMPOUND-SWORD,COMPREHENSIVE SHOCK ABSORPTION,CONICAL DYNAMIC TAPER SHAFT,CONICAL FRAME,DESCRIPTIONS,DESIGNED FOR,"DIFFERENT FRAME STRUCTURES-INCLUDING POWER-BOX, DIAMOND, AERO, AND AERDYNAMIC","DIFFERENT FRAME STRUCTURES-INCLUDING POWER-BOX, DIAMOND, AERO, AND AERODYNAMIC",DRIVE,DYNAMIC FRAME,DYNAMIC FRAME SYSTEM,ELASTIC REBOUND SYSTEM,ELASTIC SHAFT & SHAFT TORSION CONTROL,ETA,EXPLOSIVE TAPER,FLEX,FRAME,FRAME MATERIAL,FRAME SHAPE,FREE CORE,FRTP TECH,FULL LENGTH,GIFT BOX INCLUDE,GIFT BOX INCLUDES,GRAVITY TRANSFER SYSTEM,GRIP,GRIP LENGTH,GRIP SIZE,HARD CORED TECHNOLOGY,HARD WIND WHEEL FRAME,HARD-CORED TECHNOLOGY,HDF SHOCK ABSORPTION SYSTEM / CUBIC LOCKING,HIGH DENSITY COMPOSITE SHOCK ABSORPTION SYSTEM,HIGH ELASTIC CARBON FIBER (FRAME & SHAFT MATERIAL),HIGH-DENSITY SHOCK ABSORPTION SYSTEM,HIGHLIGHTS,HOT MELT TECHNOLOGY,HYBRID-ON,INCLUDES,INNOVATIVE NANO RESIN TECHNOLOGY,INSPIRED BY THE MARVEL SUPERHERO,INSTINCT,ISOMETRIC,JOINT,KEYWORD,LAUNCH DATE,LENGTH,LOW WIND RESISTANCE FRAME,MADE IN,MATERIAL,MAXIMUM RACKET TENSION,METALLIC CARBON FIBER,MULTI-DIMENSIONAL COMPOSITE CONTROL SYSTEM,MUSCLE POWER FRAME,NET QUANTITY,NEXT-GEN FRAME,NOTE,OTHERS,OVERALL LENGTH,PLAYER LEVEL,PLAYER TYPE,POWER-BIASED CONTROL DESIGN,POWERBOX,POWERRING,PREORDER ONLY,PRESSURE SHOCK ABSORPTION SYSTEM,PRODUCT,PRODUCT CODE,PRODUCT LAUNCH DATE,PRODUCT RANGE,PRODUCT TYPE,PYROFIL,RACKET CASES CAN BE PURCHASED HERE,RACKET GRIP SIZE,REBOUND-TRANSITION CONSTRUCTION,RECOMMENDED STRING TENSION,RELEASE,RELEASE DATE,SET INCLUDES,SEVENTYSIX-76,SHAFT,SHAFT FLEXIBILITY,SHAFT MATERIAL,SHAFT THICKNESS,SHAFT THICKNESS MM,SHOCK ABSORPTION HANDLE & DUAL/COMPOSITE SHOCK ABSORPTION SYSTEM,SOFT FLEX SHAFT,SOLID HYPER-ELASTIC SHAFT,SONIC-REBOUND TECHNOLOGY,SPEAR 93 BADMINTON RACKET,STABLE TAPER CONE,STIFFNESS,STRING,STRING TENSION,STRING TENSION LBS,STRINGING SERVICE,STRINGING TENSION,STRINGS,STYLE CODE,TENSION,"THE ""YINGCREDIBLE",THE COMPOUND FRAME DESIGN CAN BE DIVIDED INTO THREE MAJOR PARTS,THE NEW LI-NING AXFORCE 100,THE NEW LI-NING AXFORCE 100 (AYPV039),TOUGH STRUCTURE,"TRI-FORMATION: DIFFERENT FRAME STRUCTURES-INCLUDING POWER-BOX, DIAMOND, AERO, AND AERDYNAMIC",TYPE,ULTRA-LIGHTWEIGHT CONSTRUCTION,VICTOR BRAVE SWORD TECHNOLOGY SUPER INSIDER WAVE TECHNOLOGY COMBINED WITH BRAVE SWORD TECHNOLOGY,"VICTOR｜ULTRAMAN COLLECTION FEATURES AN COLLABORATION SERIES OF RACKETS, SHOES, BAGS, APPAREL, AND ACCESSORIES",WEIGHT,WEIGHT / GRIP SIZE,WES,WORLD WIDE LAUNCH DATE
Yonex ASTROX 77 Tour Strung Badminton Racket [High Orange],$179.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-77-tour-strung-badminton-racket-high-orange,"Made in Taiwan New ASTROX 77: This Power Is Ours TOKYO, Japan – Power is an integral characteristic of the ASTROX family. For racquets in the ASTROX line-up, the head-heavy nature of the series means strength is pertinent to unlocking the raw power. The brand new ASTROX 77 is different -- power is effortless and accessible to all. The new ASTROX 77 is designed with a mid-flex shaft and a maneuverable, slightly heavy head which grants extra power for a wide range of players from intermediate to advanced. This second-generation sports improvements in the hitting feel by enhancing shock absorption, and in power by balancing snapback and flex. The racquet will hit store shelves worldwide in late October. The original ASTROX 77 is designed for intermediate to advanced players looking to dominate the court with steep smashes. It is equipped with the Rotational Generator System that enables quick recovery for a continuous stream of powerful attacks. The racquet utilizes NamdTM throughout the shaft producing more flex and a faster snapback. The new ASTROX 77 is a further evolved version of its predecessor, featuring new technologies for better performances and a 2.9% increase in smash power. The joint at the bottom of the frame is composed of a new resin material, Flex Fuse, which combines a shock-absorbing material with base resin for a softer feel on impact. The new elongated shaft is equipped with NamdTM, a carbon-graphite material that generates quick snapback to accompany the extra flex. The addition of the E.B.CAP PLUS (Energy Boost Cap Plus) is used for further snapback. The new ASTROX 77 will be seen in the hands of Tokyo Olympic Gold Medalist, Chen Yu Fei (CHN), World Tour Finals 2021 champion, An Se Young (KOR), 2022 World Championships mixed doubles winner, Huang Ya Qiong (CHN), and 2022 Malaysia Masters champion, Fajar Alfian (INA). The racquets are scheduled for a global launch on October 21st, 2022, in three different models, PRO, TOUR and PLAY – each developed with the same performance concept but with variations in performance materials used.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88 PLAY Strung Badminton Racket [Black/Silver],$89.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88-play-strung-badminton-racket-black-silver,"PRODUCT LAUNCH DATE : March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88D GAME Strung Badminton Racket [Black/Silver],$129.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88d-game-strung-badminton-racket-black-silver,"PRODUCT LAUNCH DATE : March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88D PRO Unstrung Badminton Racket [Black/Silver],$299.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88d-pro-unstrung-badminton-racket-black-silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88D TOUR Unstrung Badminton Racket [Black/Silver],$194.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88d-tour-unstrung-badminton-racket-black-silver,"PRODUCT LAUNCH DATE : March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88S GAME Strung Badminton Racket [Silver/Black],$129.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88s-game-strung-badminton-racket-silver-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88S PRO Unstrung Badminton Racket [Silver/Black],$299.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88s-pro-unstrung-badminton-racket-black-silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 88S TOUR Unstrung Badminton Racket [Silver/Black],$194.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-88s-tour-unstrung-badminton-racket-black-silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 22, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 99 Game Strung Badminton Racket [Black/Green],$149.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-99-game-strung-badminton-racket-black-green,"Yonex ASTROX 99 Game Strung Badminton Racket [Black/Green] Dominate with Pure Power & explosive smashes, forged by the most Powerful Yonex racket ever. World Launch Sept 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 99 Play Strung Badminton Racket [Black/Green],$109.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-99-play-strung-badminton-racket-black-green,"Yonex ASTROX 99 Play Strung Badminton Racket [Black/Green] Dominate with Pure Power & explosive smashes, forged by the most Powerful Yonex racket ever. World Launch Sept 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 99 Pro Unstrung Badminton Racket [Black/Green],$309.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-99-pro-unstrung-badminton-racket-black-green,"Yonex ASTROX 99 Pro Unstrung Badminton Racket [Black/Green] Dominate with Pure Power & explosive smashes, forged by the most Powerful Yonex racket ever. World Launch Sept 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX 99 Tour Unstrung Badminton Racket [Black/Green],$199.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-99-tour-unstrung-badminton-racket-black-green,"Yonex ASTROX 99 Tour Unstrung Badminton Racket [Black/Green] Dominate with Pure Power & explosive smashes, forged by the most Powerful Yonex racket ever. World Launch Sept 5, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Astrox E13 Pre-Strung Badminton Racket [Black/Blue],$44.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-e13-pre-strung-badminton-racket-black-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Astrox E13 Pre-Strung Badminton Racket [Black/Red],$44.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-e13-pre-strung-badminton-racket-black-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex ASTROX NEXTAGE Unstrung Badminton Racket,$199.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-astrox-nextage-strung-badminton-racket-black-green,"Yonex ASTROX NEXTAGE Unstrung Badminton Racket Ensures a stronger more flexible frame, while increased shaft flex creates maximum power. Combines solid hitting feel and quick swing. Enlarged Sweet Spot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex B 4000 Strung Badminton Racket [Corn Yellow],$24.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-b-4000-strung-badminton-racket-corn-yellow,Yonex's B-Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex B 4000 Strung Badminton Racket [Mint],$24.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-b-4000-strung-badminton-racket-mint,"Due to its unique large-frame design, the Mega Frame further enlarges the already large sweet spot provided by the Isometric. Compared with an ordinary racquet, the Mega Frame provides a 34% larger sweet spot for greater reach and more effective off-centre hits. Yonex's B-Series",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex B 7000 MDM Strung Badminton Racket [Red],$29.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-b-7000-mdm-strung-badminton-racket-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Isometric TR1 Badminton Training Racket Strung [Blue],$74.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-isometric-tr1-badminton-training-racket-strung-blue,The mesh cover assists shot development by adding air resistance to your swing. This improves strength and gives you the ability to deliver more powerful shots.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Muscle Power 1 Badminton Racket Strung,$29.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-muscle-power-1-badminton-racket-strung,Yonex Muscle Power 1 Badminton Racket Strung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The ISOMETRIC™ equalizes the length of the main and cross strings in the string-bed, enlarging the sweet spot for more consistent accuracy even on off-centre hits",,,,,,,,,,,Muscle Power locates the string on rounded archways that eliminate stress-load and fatigue through contact friction. This construction creates total unity of the string and frame through closer and tighter contact.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Muscle Power 5 LT Badminton Racket Strung [White/Turquoise],$49.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-muscle-power-5-lt-badminton-racket-strung-white-turquoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Muscle Power 8 LT Badminton Racket Strung [Orange],$59.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-muscle-power-8-lt-badminton-racket-strung-orange,Muscle Power locates the string on rounded archways that eliminate stress-load and fatigue through contact friction. This construction creates total unity of the string and frame through closer and tighter contact.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 001 Ability Pre-Strung Badminton Racket,$69.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-001-ability-pre-strung-badminton-racket-flash-red,"Yonex NanoFlare 001 Ability Pre-Strung Badminton Racket DESCRIPTIONS: This racket is for players, especially beginners, who don't have their preference in racket type and playstyle and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This racket is for players, especially beginners, who don't have their preference in racket type and playstyle and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 002 Ability Pre-Strung Badminton Racket [Lime],$79.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-001-ability-pre-strung-badminton-racket-flash-red-1,"DESCRIPTIONS: This racket is for players, especially beginners, who don't have their preference in racket type and playstyle and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This racket is for players, especially beginners, who don't have their preference in racket type and playstyle and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 001 Clear Pre-Strung Badminton Racket,$69.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-001-clear-pre-strung-badminton-racket-cyan,"DESCRIPTIONS: This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 002 Clear Pre-Strung Badminton Racket [Yellow],$79.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-001-clear-pre-strung-badminton-racket-cyan-1,"DESCRIPTIONS: This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 001 Feel Pre-Strung Badminton Racket,$69.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-001-feel-pre-strung-badminton-racket-green,"DESCRIPTIONS: This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 002 Feel Pre-Strung Badminton Racket [Magenta],$79.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-001-feel-pre-strung-badminton-racket-green-1,"DESCRIPTIONS: This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"This racket is for players, especially beginners, who don't have their preference in racket type and play style and often choose racket with design.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Nanoflare 1000 Game Strung Badminton Racket [Lightning Yellow],$169.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-1000-game-strung-badminton-racket-lightning-yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Nanoflare 1000 Play Strung Badminton Racket [Lightning Yellow],$104.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-1000-play-strung-badminton-racket-lightning-yellow,Made in China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Nanoflare 1000 Tour Strung Badminton Racket [Lightning Yellow],$219.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-1000-tour-strung-badminton-racket-lightning-yellow,"Made in Taiwan A resilient yet surprisingly flexible graphite material Smoother contours throughout the racquet head for less wind resistance and extra racquet speed. Faster Swing To balance the heavy racquet head, the frame has been made smaller to maintain the fast swing demanded by advanced players.By reducing the drag caused by air resistance, the head-heavy feeling is reduced and racquet handling speed is increased.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Nanoflare 1000Z Unstrung Badminton Racket [Lightning Yellow],$319.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-1000z-unstrung-badminton-racket-lightning-yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Nanoflare 70 Unstrung Badminton Racket [Coral Pink],$239.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-70-unstrung-badminton-racket-coral-pink,"- Effortless shuttle flight with easy swing and power - Head light racquets, seeking high, long clears *Replacement model for Nanoflare 600",,,,,"Head light racquets, seeking high, long clears",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 700 Game Strung Badminton Racket,$129.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-700-game-strung-badminton-racket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 700 Play Strung Badminton Racket,$89.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-700-play-strung-badminton-racket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 700 Pro Unstrung Badminton Racket [Midnight Purple],$279.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-700-pro-unstrung-badminton-racket-midnight-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex NanoFlare 700 Tour Unstrung Badminton Racket [Midnight Purple],$194.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-700-tour-unstrung-badminton-racket-midnight-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonex Nanoflare 800 Game Strung Badminton Racket [Deep Green],$139.99 CAD,https://yumo.ca/collections/badminton-rackets/products/yonex-nanoflare-800-game-strung-badminton-racket-deep-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
